201073348,16016510,04/04/2016 09:59:41 PM,2111,JUVENILE RUNAWAY,ROCKVILLE,13000  CROOKSTON LN,ROCKVILLE,MD,20851,MCPD,Residence - Apartment/Condo,A,1A2,301,04/04/2016 03:00:00 PM,,39.068601612751891,-77.111530699844835,1D,"(39.068601612751891, -77.111530699844835)",13000
201073448,16016523,04/04/2016 09:52:19 PM,1823,CDS-SELL-COCAINE& DERIVATIVES,ROCKVILLE,1600  HENRY RD,ROCKVILLE,MD,,MCPD,Hotel/Motel/Etc.,A,1A2,296,04/04/2016 09:52:00 PM,,39.073184353380327,-77.129007102485531,1D,"(39.073184353380327, -77.129007102485531)",1600
201073350,16016497,04/04/2016 09:47:37 PM,2216,LIQUOR - DRINK IN PUB OVER 21,ROCKVILLE,13200  ALEUTIAN AVE,ROCKVILLE,MD,20851,MCPD,Park,A,1A2,299,04/04/2016 09:47:00 PM,,39.073017006498453,-77.118760920575895,1D,"(39.073017006498453, -77.118760920575895)",13200
201073340,16016494,04/04/2016 09:42:26 PM,1834,CDS-POSS MARIJUANA/HASHISH,MONTGOMERY VILLAGE,7600  LINDBERGH DR,GAITHERSBURG,MD,20879,MCPD,Parking Lot - Commercial,R,6R3,417,04/04/2016 09:42:00 PM,04/04/2016 10:25:00 PM,39.166813101338434,-77.15381376158706,6D,"(39.166813101338434, -77.15381376158706)",7600
201073491,16016491,04/04/2016 09:20:48 PM,2812,DRIVING UNDER THE INFLUENCE,ROCKVILLE,12400  TWINBROOK PKWY,ROCKVILLE,MD,20852,MCPD,Street - In vehicle,A,1A1,272,04/04/2016 09:20:00 PM,,39.058743265411998,-77.119003783487528,1D,"(39.058743265411998, -77.119003783487528)",12400
201073330,16016490,04/04/2016 08:45:44 PM,0312,ROB FIREARM - COMMERCIAL,SILVER SPRING,12800  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,MCPD,Retail - Other,I,3I1,150,04/04/2016 08:45:00 PM,,39.065710412842719,-77.000403688559672,3D,"(39.065710412842719, -77.000403688559672)",12800
201073335,16016496,04/04/2016 08:45:30 PM,0533,BURG FORCE - ATTEMPT-RES/TIME UNK,SILVER SPRING,7900  EASTERN AVE,SILVER SPRING,MD,20910,MCPD,Residence - Apartment/Condo,G,3G1,090,04/04/2016 08:30:00 AM,04/04/2016 08:45:00 PM,38.985982269394711,-77.028429327113315,3D,"(38.985982269394711, -77.028429327113315)",7900
201073346,16016492,04/04/2016 08:44:52 PM,1834,CDS-POSS MARIJUANA/HASHISH,BETHESDA,9700  OLD GEORGETOWN RD,BETHESDA,MD,20817,MCPD,Street - Residential,E,2E2,070,04/04/2016 08:44:00 PM,04/04/2016 09:30:00 PM,39.0147898795366,-77.118619919520967,2D,"(39.0147898795366, -77.118619919520967)",9700
201073328,16016488,04/04/2016 08:23:14 PM,2914,SUDDEN DEATH UNDETERMINED,ROCKVILLE,11700  FLINTS GROVE LN,GAITHERSBURG,MD,,MCPD,Residence - Single Family,B,1B2,451,04/04/2016 08:23:00 PM,04/04/2016 10:05:00 AM,39.096704056806466,-77.240901742429088,1D,"(39.096704056806466, -77.240901742429088)",11700
201073441,16016517,04/04/2016 08:14:47 PM,1833,CDS-POSS COCAINE& DERIVATIVES,ROCKVILLE,15900  CRABBS BRANCH WAY,DERWOOD,MD,,MCPD,Street - In vehicle,A,1A4,281,04/04/2016 08:14:00 PM,,39.114773407621499,-77.156985480717992,1D,"(39.114773407621499, -77.156985480717992)",15900
201073322,16016483,04/04/2016 08:06:27 PM,0523,BURG NO FORCE - RES/TIME UNK,ROCKVILLE,500  SADDLE RIDGE LN,ROCKVILLE,MD,20850,RCPD,Residence - Single Family,A,1A3,242,03/07/2016 12:00:00 PM,03/30/2016 12:00:00 PM,39.1087327196743,-77.172088248723327,1D,"(39.1087327196743, -77.172088248723327)",500
201073341,16016489,04/04/2016 08:04:46 PM,0341,ROB STNG ARM - STREET,GERMANTOWN,19800  CENTURY BLVD,GERMANTOWN,MD,,MCPD,Street - Commercial,N,5N1,702,04/04/2016 08:04:00 PM,04/04/2016 09:00:00 PM,39.180243602851867,-77.268498109065391,5D,"(39.180243602851867, -77.268498109065391)",19800
201073344,16016481,04/04/2016 08:00:53 PM,0613,LARCENY SHOPLIFTING OVER $200,ROCKVILLE,12000  ROCKVILLE PIKE,ROCKVILLE,MD,20852,MCPD,Retail - Department/Discount Store,A,1A2,271,04/04/2016 08:00:00 PM,,39.053151527355503,-77.116668422982485,1D,"(39.053151527355503, -77.116668422982485)",12000
201073331,16016480,04/04/2016 07:41:26 PM,1834,CDS-POSS MARIJUANA/HASHISH,WHEATON,13700  NEW HAMPSHIRE AVE,SILVER SPRING,MD,,MCPD,Street - In vehicle,J,4J1,647,04/04/2016 07:41:00 PM,,39.080494631473556,-77.0012059088575,4D,"(39.080494631473556, -77.0012059088575)",13700
201073470,16016477,04/04/2016 07:37:28 PM,1834,CDS-POSS MARIJUANA/HASHISH,ROCKVILLE,15900  FREDERICK RD,DERWOOD,MD,,MCPD,Street - In vehicle,A,1A4,280,04/04/2016 07:37:00 PM,,39.115664659080643,-77.166285069510337,1D,"(39.115664659080643, -77.166285069510337)",15900
201073318,16016479,04/04/2016 07:33:47 PM,0711,AUTO THEFT - PASSENGER VEHICLE,WHEATON,4700  WISSAHICAN AVE,ROCKVILLE,MD,20853,MCPD,Street - Residential,K,4K2,339,04/03/2016 09:00:00 PM,04/04/2016 12:00:00 PM,39.068991863080605,-77.095521548213043,4D,"(39.068991863080605, -77.095521548213043)",4700
201073347,16016470,04/04/2016 07:10:44 PM,0613,LARCENY SHOPLIFTING OVER $200,BETHESDA,7100  DEMOCRACY BLVD,BETHESDA,MD,20817,MCPD,Retail - Department/Discount Store,E,2E3,204,04/04/2016 06:50:00 PM,04/04/2016 07:10:00 PM,39.02197521120231,-77.14664245887181,2D,"(39.02197521120231, -77.14664245887181)",7100
201073309,16016473,04/04/2016 07:07:35 PM,1411,VANDALISM-DWELLING,SILVER SPRING,1600  WHITE OAK VISTA DR,SILVER SPRING,MD,20904,MCPD,Residence -Townhouse/Duplex,I,3I1,145,04/04/2016 07:07:00 PM,,39.045758064208812,-76.983255243176188,3D,"(39.045758064208812, -76.983255243176188)",1600
201073304,16016464,04/04/2016 06:56:42 PM,1834,CDS-POSS MARIJUANA/HASHISH,GERMANTOWN,19800  CENTURY BLVD,GERMANTOWN,MD,20874,MCPD,Liquor Store - Beer & Wine,N,5N1,702,04/04/2016 06:40:00 PM,,39.180243602851867,-77.268498109065391,5D,"(39.180243602851867, -77.268498109065391)",19800
201073329,16016476,04/04/2016 06:49:00 PM,1011,FORGERY/CNTRFT-CRDT CARDS,GERMANTOWN,19000  SAWYER TER,GERMANTOWN,MD,20874,MCPD,Other/Unknown,N,5N2,596,04/01/2016 04:00:00 PM,,39.170529168515344,-77.283857801606956,5D,"(39.170529168515344, -77.283857801606956)",19000
201073312,16016463,04/04/2016 06:33:46 PM,0623,LARCENY SHOPLIFTING $50 - $199,WHEATON,11100  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Retail - Mall,L,4L2,321,04/04/2016 06:33:00 PM,,39.037385878480961,-77.051635982808946,4D,"(39.037385878480961, -77.051635982808946)",11100
201073323,16016462,04/04/2016 06:26:45 PM,0619,LARCENY OTHER OVER $200,SILVER SPRING,8200  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Parking Lot - Other,G,3G1,093,04/04/2016 05:00:00 PM,04/04/2016 06:26:00 PM,38.991645598561853,-77.026611407863527,3D,"(38.991645598561853, -77.026611407863527)",8200
201073327,16016469,04/04/2016 06:20:37 PM,0617,LARCENY FROM BUILDING OVER $200,MONTGOMERY VILLAGE,200 N FREDERICK AVE,GAITHERSBURG,MD,,MCPD,Laundromat,P,6P2,428,03/20/2016 03:30:00 PM,03/27/2016 05:30:00 PM,39.143992377462851,-77.201650149273377,6D,"(39.143992377462851, -77.201650149273377)",200
201073302,16016459,04/04/2016 06:19:35 PM,2216,LIQUOR - DRINK IN PUB OVER 21,WHEATON,12000  CONNECTICUT AVE,SILVER SPRING,MD,20902,MCPD,Street - Other,L,4L1,331,04/04/2016 06:19:00 PM,,39.051643918881098,-77.074832145987557,4D,"(39.051643918881098, -77.074832145987557)",12000
201073303,16016460,04/04/2016 06:02:23 PM,2413,DISORDERLY CONDUCT,ROCKVILLE,100  ROLLINS AVE,ROCKVILLE,MD,,RCPD,Residence - Apartment/Condo,A,1A1,269,04/04/2016 06:02:00 PM,04/04/2016 06:30:00 PM,39.058826837213061,-77.121411080618273,1D,"(39.058826837213061, -77.121411080618273)",100
201073317,16016467,04/04/2016 05:55:54 PM,0634,LARCENY FROM AUTO UNDER $50,ROCKVILLE,700  ROLLING FIELDS WAY,ROCKVILLE,MD,20850,RCPD,Street - Residential,A,1A3,242,04/01/2016 07:30:00 PM,04/04/2016 06:00:00 AM,39.111070164757599,-77.171109629080817,1D,"(39.111070164757599, -77.171109629080817)",700
201073342,16016472,04/04/2016 05:53:40 PM,0813,ASSAULT & BATTERY SPOUSE/PARTNER,GERMANTOWN,1   SHELLDRAKE CT,DAMASCUS,MD,20872,MCPD,Residence -Townhouse/Duplex,M,5M2,615,04/04/2016 05:53:00 PM,,39.279139779697914,-77.208460445504386,5D,"(39.279139779697914, -77.208460445504386)",1
201073316,16016456,04/04/2016 05:35:17 PM,0631,LARCENY PICK POCKET UNDER $50,WHEATON,3300 N LEISURE WORLD BLVD,SILVER SPRING,MD,20906,MCPD,Commercial - Office Building,K,4K1,346,04/04/2016 12:00:00 PM,04/04/2016 12:00:00 PM,39.108495340139079,-77.065755784943875,4D,"(39.108495340139079, -77.065755784943875)",3300
201073325,16016455,04/04/2016 05:29:28 PM,0614,LARCENY FROM AUTO OVER $200,ROCKVILLE,14900  SHADY GROVE RD,ROCKVILLE,MD,20850,MCPD,Parking Lot - Commercial,B,1B1,241,04/04/2016 04:00:00 PM,04/04/2016 04:20:00 PM,39.099394213914543,-77.192393031924624,1D,"(39.099394213914543, -77.192393031924624)",14900
201073300,16016453,04/04/2016 05:23:27 PM,2942,MENTAL TRANSPORT,GERMANTOWN,13200  EXECUTIVE PARK TER,GERMANTOWN,MD,20874,MCPD,Commercial - Office Building,N,5N1,702,04/04/2016 05:23:00 PM,,39.179719434176668,-77.273442036193273,5D,"(39.179719434176668, -77.273442036193273)",13200
201073305,16016461,04/04/2016 05:17:39 PM,1014,FORGERY/CNTRFT-ALL OTHER,ROCKVILLE,1   SNOWMOUND CT,ROCKVILLE,MD,,RCPD,Retail - Department/Discount Store,A,1A3,250,02/18/2016 08:00:00 AM,04/04/2016 05:00:00 PM,39.079177086927324,-77.162962567935068,1D,"(39.079177086927324, -77.162962567935068)",1
201073313,16016458,04/04/2016 05:13:26 PM,0523,BURG NO FORCE - RES/TIME UNK,GERMANTOWN,5300  GRIFFITH RD,GAITHERSBURG,MD,20882,MCPD,Residence - Single Family,M,5M2,630,04/04/2016 05:13:00 PM,,39.230177752950439,-77.107651309519269,5D,"(39.230177752950439, -77.107651309519269)",5300
201073299,16016452,04/04/2016 05:07:21 PM,0512,BURG FORCE-RES/DAY,SILVER SPRING,400  GREER AVE,SILVER SPRING,MD,20901,MCPD,Residence - Single Family,H,3H1,134,04/04/2016 08:30:00 AM,04/04/2016 05:00:00 PM,39.009368547332627,-76.997943429823621,3D,"(39.009368547332627, -76.997943429823621)",400
201073337,16016457,04/04/2016 05:05:48 PM,2738,THREATENING/ANNOYING PHONE CALL,ROCKVILLE,11100  POST HOUSE CT,POTOMAC,MD,20854,MCPD,Residence - Single Family,B,1B1,222,04/04/2016 11:49:00 AM,,39.037673666640302,-77.176178200371609,1D,"(39.037673666640302, -77.176178200371609)",11100
201073321,16016449,04/04/2016 05:01:12 PM,0614,LARCENY FROM AUTO OVER $200,WHEATON,13100  NORDIC HILL DR,SILVER SPRING,MD,,MCPD,Parking Lot - Commercial,J,4J1,368,04/04/2016 11:30:00 AM,04/04/2016 01:00:00 PM,39.068468638587248,-77.036034502682853,4D,"(39.068468638587248, -77.036034502682853)",13100
201073307,16016454,04/04/2016 04:57:26 PM,2942,MENTAL TRANSPORT,ROCKVILLE,900  ROLLINS AVE,ROCKVILLE,MD,,RCPD,Commercial - Office Building,A,1A2,271,04/04/2016 04:40:00 PM,04/04/2016 04:50:00 PM,39.057734068600325,-77.118103709691368,1D,"(39.057734068600325, -77.118103709691368)",900
201073292,16016440,04/04/2016 04:47:32 PM,2413,DISORDERLY CONDUCT,ROCKVILLE,2000  VEIRS MILL RD,ROCKVILLE,MD,20851,MCPD,Parking Lot - Commercial,A,1A2,522,04/04/2016 04:47:00 PM,,39.075493436032708,-77.117232025004185,1D,"(39.075493436032708, -77.117232025004185)",2000
201073395,16016443,04/04/2016 04:45:21 PM,0615,LARCENY AUTO PART OVER $200,SILVER SPRING,12000  TECH RD,SILVER SPRING,MD,20904,MCPD,Auto Repair,I,3I1,146,01/26/2016 12:00:00 PM,03/01/2016 12:00:00 PM,39.052322106795657,-76.969223921783765,3D,"(39.052322106795657, -76.969223921783765)",12000
201073289,16016444,04/04/2016 04:33:56 PM,1411,VANDALISM-DWELLING,GERMANTOWN,18800  PINE RIDGE LN,GERMANTOWN,MD,20874,MCPD,Residence -Townhouse/Duplex,N,5N2,594,04/04/2016 06:00:00 AM,04/04/2016 03:00:00 PM,39.163651159070405,-77.271190601737047,5D,"(39.163651159070405, -77.271190601737047)",18800
